Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-07-06T02:00:00.000000,Great Britain,Great Britain,GB,67.29,110.65,82.6,50.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T02:05:00.000000,Great Britain,Great Britain,GB,67.29,110.65,82.6,50.59,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T02:10:00.000000,Great Britain,Great Britain,GB,67.29,110.65,82.6,50.59, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T02:15:00.000000,Great Britain,Great Britain,GB,67.35,110.74,82.58,50.53, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T02:20:00.000000,Great Britain,Great Britain,GB,67.35,110.74,82.58,50.53,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T02:25:00.000000,Great Britain,Great Britain,GB,67.35,110.74,82.58,50.53, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T02:30:00.000000,Great Britain,Great Britain,GB,71.37,115.73,81.96,49.16, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T02:35:00.000000,Great Britain,Great Britain,GB,71.37,115.73,81.96,49.16, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T02:40:00.000000,Great Britain,Great Britain,GB,71.37,115.73,81.96,49.16, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T02:45:00.000000,Great Britain,Great Britain,GB,71.32,115.67,81.97,49.16,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T02:50:00.000000,Great Britain,Great Britain,GB,71.32,115.67,81.97,49.16,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T02:55:00.000000,Great Britain,Great Britain,GB,71.33,115.67,81.97,49.16,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T03:00:00.000000,Great Britain,Great Britain,GB,79.32,125.78,80.29,47.22, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T03:05:00.000000,Great Britain,Great Britain,GB,79.33,125.78,80.29,47.21, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T03:10:00.000000,Great Britain,Great Britain,GB,79.32,125.77,80.29,47.22, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T03:15:00.000000,Great Britain,Great Britain,GB,79.27,125.71,80.31,47.25, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T03:20:00.000000,Great Britain,Great Britain,GB,79.26,125.7,80.31,47.26, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T03:25:00.000000,Great Britain,Great Britain,GB,79.26,125.7,80.31,47.26,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T03:30:00.000000,Great Britain,Great Britain,GB,83.58,131.66,79.14,45.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T03:35:00.000000,Great Britain,Great Britain,GB,83.58,131.66,79.14,45.58,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T03:40:00.000000,Great Britain,Great Britain,GB,83.58,131.65,79.15,45.58, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T03:45:00.000000,Great Britain,Great Britain,GB,83.48,131.53,79.17,45.65,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T03:50:00.000000,Great Britain,Great Britain,GB,83.49,131.54,79.17,45.64, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T03:55:00.000000,Great Britain,Great Britain,GB,83.49,131.54,79.17,45.64, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T04:00:00.000000,Great Britain,Great Britain,GB,87.48,137.2,77.95,44.86,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T04:05:00.000000,Great Britain,Great Britain,GB,87.49,137.22,77.95,44.85, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T04:10:00.000000,Great Britain,Great Britain,GB,87.49,137.22,77.95,44.84,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T04:15:00.000000,Great Britain,Great Britain,GB,87.39,137.08,77.98,44.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T04:20:00.000000,Great Britain,Great Britain,GB,87.4,137.08,77.98,44.91, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T04:25:00.000000,Great Britain,Great Britain,GB,87.4,137.08,77.98,44.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T04:30:00.000000,Great Britain,Great Britain,GB,90.57,141.99,76.6,43.38, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T04:35:00.000000,Great Britain,Great Britain,GB,90.56,141.98,76.6,43.39, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T04:40:00.000000,Great Britain,Great Britain,GB,90.56,141.98,76.6,43.39,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T04:45:00.000000,Great Britain,Great Britain,GB,90.52,141.93,76.62,43.42,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T04:50:00.000000,Great Britain,Great Britain,GB,90.54,141.95,76.62,43.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T04:55:00.000000,Great Britain,Great Britain,GB,90.54,141.95,76.62,43.41,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T05:00:00.000000,Great Britain,Great Britain,GB,97.12,150.4,74.98,41.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T05:05:00.000000,Great Britain,Great Britain,GB,97.72,151.11,74.91,41.83, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T05:10:00.000000,Great Britain,Great Britain,GB,97.68,151.06,74.91,41.84, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T05:15:00.000000,Great Britain,Great Britain,GB,97.56,150.92,74.94,41.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T05:20:00.000000,Great Britain,Great Britain,GB,97.55,150.91,74.94,41.9, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T05:25:00.000000,Great Britain,Great Britain,GB,97.56,150.92,74.94,41.9,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T05:30:00.000000,Great Britain,Great Britain,GB,96.59,149.99,75.11,42.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T05:35:00.000000,Great Britain,Great Britain,GB,96.58,149.99,75.11,42.48, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T05:40:00.000000,Great Britain,Great Britain,GB,96.51,149.89,75.12,42.48,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T05:45:00.000000,Great Britain,Great Britain,GB,96.51,149.86,75.15,42.57, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T05:50:00.000000,Great Britain,Great Britain,GB,96.66,150.03,75.13,42.56,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T05:55:00.000000,Great Britain,Great Britain,GB,96.64,150.01,75.13,42.56,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T06:00:00.000000,Great Britain,Great Britain,GB,90.43,142.29,76.66,44.53, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T06:05:00.000000,Great Britain,Great Britain,GB,90.77,142.7,76.62,44.51, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T06:10:00.000000,Great Britain,Great Britain,GB,90.74,142.67,76.62,44.51,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T06:15:00.000000,Great Britain,Great Britain,GB,90.33,142.15,76.72,44.66, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T06:20:00.000000,Great Britain,Great Britain,GB,90.28,142.09,76.72,44.66, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T06:25:00.000000,Great Britain,Great Britain,GB,90.24,142.03,76.73,44.67, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T06:30:00.000000,Great Britain,Great Britain,GB,87.2,138.71,77.47,46.04, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T06:35:00.000000,Great Britain,Great Britain,GB,87.43,138.99,77.44,46.02, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T06:40:00.000000,Great Britain,Great Britain,GB,87.35,138.89,77.45,46.03,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T06:45:00.000000,Great Britain,Great Britain,GB,87.7,139.31,77.39,45.95, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T06:50:00.000000,Great Britain,Great Britain,GB,87.73,139.34,77.38,45.95,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T06:55:00.000000,Great Britain,Great Britain,GB,87.75,139.37,77.38,45.95,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T07:00:00.000000,Great Britain,Great Britain,GB,86.6,137.92,77.98,47.99, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T07:05:00.000000,Great Britain,Great Britain,GB,86.48,137.77,77.99,47.99, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T07:10:00.000000,Great Britain,Great Britain,GB,86.44,137.72,78.0,47.99, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T07:15:00.000000,Great Britain,Great Britain,GB,86.58,137.95,77.96,48.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T07:20:00.000000,Great Britain,Great Britain,GB,86.51,137.87,77.97,48.0,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T07:25:00.000000,Great Britain,Great Britain,GB,86.49,137.83,77.97,48.0, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T07:30:00.000000,Great Britain,Great Britain,GB,83.99,134.61,78.9,50.23, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T07:35:00.000000,Great Britain,Great Britain,GB,84.01,134.64,78.9,50.24, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T07:40:00.000000,Great Britain,Great Britain,GB,84.04,134.68,78.89,50.23, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T07:45:00.000000,Great Britain,Great Britain,GB,84.25,134.94,78.88,50.22,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T07:50:00.000000,Great Britain,Great Britain,GB,84.17,134.83,78.89,50.21,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T07:55:00.000000,Great Britain,Great Britain,GB,84.2,134.87,78.89,50.21,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T08:00:00.000000,Great Britain,Great Britain,GB,87.06,138.13,78.64,51.15, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T08:05:00.000000,Great Britain,Great Britain,GB,87.09,138.17,78.63,51.14,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T08:10:00.000000,Great Britain,Great Britain,GB,87.09,138.16,78.64,51.14, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T08:15:00.000000,Great Britain,Great Britain,GB,87.33,138.49,78.6,51.12,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T08:20:00.000000,Great Britain,Great Britain,GB,87.36,138.52,78.6,51.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T08:25:00.000000,Great Britain,Great Britain,GB,87.45,138.64,78.59,51.11,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T08:30:00.000000,Great Britain,Great Britain,GB,87.7,139.49,78.14,51.88, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T08:35:00.000000,Great Britain,Great Britain,GB,87.62,139.39,78.15,51.88,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T08:40:00.000000,Great Britain,Great Britain,GB,87.61,139.37,78.15,51.88,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T08:45:00.000000,Great Britain,Great Britain,GB,87.64,139.41,78.15,51.87, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T08:50:00.000000,Great Britain,Great Britain,GB,87.55,139.29,78.16,51.88, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T08:55:00.000000,Great Britain,Great Britain,GB,87.53,139.27,78.16,51.88,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T09:00:00.000000,Great Britain,Great Britain,GB,96.83,150.75,76.39,51.36,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T09:05:00.000000,Great Britain,Great Britain,GB,96.89,150.83,76.39,51.37,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T09:10:00.000000,Great Britain,Great Britain,GB,96.87,150.8,76.39,51.37, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T09:15:00.000000,Great Britain,Great Britain,GB,97.12,151.1,76.34,51.34, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T09:20:00.000000,Great Britain,Great Britain,GB,97.1,151.06,76.35,51.33, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T09:25:00.000000,Great Britain,Great Britain,GB,97.15,151.13,76.34,51.33,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T09:30:00.000000,Great Britain,Great Britain,GB,91.4,144.28,77.51,53.32,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T09:35:00.000000,Great Britain,Great Britain,GB,91.38,144.26,77.51,53.32,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T09:40:00.000000,Great Britain,Great Britain,GB,91.3,144.16,77.52,53.32, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T09:45:00.000000,Great Britain,Great Britain,GB,91.27,144.11,77.54,53.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T09:50:00.000000,Great Britain,Great Britain,GB,91.28,144.12,77.54,53.34, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T09:55:00.000000,Great Britain,Great Britain,GB,91.28,144.13,77.54,53.34,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T10:00:00.000000,Great Britain,Great Britain,GB,93.17,146.47,77.32,53.77, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T10:05:00.000000,Great Britain,Great Britain,GB,93.13,146.43,77.33,53.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T10:10:00.000000,Great Britain,Great Britain,GB,93.17,146.47,77.32,53.77,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T10:15:00.000000,Great Britain,Great Britain,GB,93.26,146.59,77.29,53.75,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T10:20:00.000000,Great Britain,Great Britain,GB,93.3,146.63,77.28,53.75, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T10:25:00.000000,Great Britain,Great Britain,GB,93.2,146.51,77.29,53.75,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T10:30:00.000000,Great Britain,Great Britain,GB,83.63,135.1,79.31,56.15, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T10:35:00.000000,Great Britain,Great Britain,GB,83.72,135.22,79.3,56.15,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T10:40:00.000000,Great Britain,Great Britain,GB,83.75,135.26,79.3,56.15, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T10:45:00.000000,Great Britain,Great Britain,GB,83.89,135.41,79.27,56.12, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T10:50:00.000000,Great Britain,Great Britain,GB,83.85,135.36,79.27,56.12, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T10:55:00.000000,Great Britain,Great Britain,GB,83.79,135.28,79.28,56.12,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T11:00:00.000000,Great Britain,Great Britain,GB,79.69,130.8,79.94,56.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T11:05:00.000000,Great Britain,Great Britain,GB,79.64,130.74,79.95,56.99, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T11:10:00.000000,Great Britain,Great Britain,GB,79.65,130.76,79.94,56.99,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T11:15:00.000000,Great Britain,Great Britain,GB,79.93,131.13,79.88,56.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T11:20:00.000000,Great Britain,Great Britain,GB,80.02,131.24,79.88,56.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T11:25:00.000000,Great Britain,Great Britain,GB,80.0,131.22,79.88,56.92,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T11:30:00.000000,Great Britain,Great Britain,GB,79.44,130.54,80.09,57.64,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T11:35:00.000000,Great Britain,Great Britain,GB,79.32,130.39,80.1,57.64, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T11:40:00.000000,Great Britain,Great Britain,GB,79.29,130.35,80.1,57.64,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T11:45:00.000000,Great Britain,Great Britain,GB,79.23,130.29,80.13,57.69, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T11:50:00.000000,Great Britain,Great Britain,GB,79.25,130.3,80.13,57.69,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T11:55:00.000000,Great Britain,Great Britain,GB,79.26,130.32,80.13,57.69, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T12:00:00.000000,Great Britain,Great Britain,GB,73.53,123.5,81.29,59.01, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T12:05:00.000000,Great Britain,Great Britain,GB,73.56,123.53,81.28,59.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T12:10:00.000000,Great Britain,Great Britain,GB,73.54,123.51,81.29,59.01, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T12:15:00.000000,Great Britain,Great Britain,GB,73.47,123.45,81.29,59.02, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T12:20:00.000000,Great Britain,Great Britain,GB,73.52,123.51,81.28,59.01,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T12:25:00.000000,Great Britain,Great Britain,GB,73.46,123.43,81.29,59.02,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T12:30:00.000000,Great Britain,Great Britain,GB,68.1,116.66,82.46,60.76, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T12:35:00.000000,Great Britain,Great Britain,GB,68.09,116.65,82.47,60.76,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T12:40:00.000000,Great Britain,Great Britain,GB,68.13,116.69,82.46,60.76,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T12:45:00.000000,Great Britain,Great Britain,GB,68.16,116.72,82.45,60.73,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T12:50:00.000000,Great Britain,Great Britain,GB,68.13,116.69,82.45,60.73, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T12:55:00.000000,Great Britain,Great Britain,GB,68.2,116.77,82.45,60.72,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T13:00:00.000000,Great Britain,Great Britain,GB,61.16,107.84,84.21,62.45,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T13:05:00.000000,Great Britain,Great Britain,GB,61.22,107.91,84.21,62.45, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T13:10:00.000000,Great Britain,Great Britain,GB,61.25,107.94,84.2,62.44,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T13:15:00.000000,Great Britain,Great Britain,GB,61.27,108.0,84.18,62.47, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T13:20:00.000000,Great Britain,Great Britain,GB,61.23,107.95,84.18,62.48, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T13:25:00.000000,Great Britain,Great Britain,GB,61.23,107.95,84.18,62.47,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T13:30:00.000000,Great Britain,Great Britain,GB,69.94,118.62,82.27,60.73,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T13:35:00.000000,Great Britain,Great Britain,GB,69.91,118.59,82.28,60.74, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T13:40:00.000000,Great Britain,Great Britain,GB,69.91,118.59,82.28,60.74, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T13:45:00.000000,Great Britain,Great Britain,GB,70.01,118.74,82.23,60.68,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T13:50:00.000000,Great Britain,Great Britain,GB,69.99,118.72,82.23,60.68, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T13:55:00.000000,Great Britain,Great Britain,GB,69.99,118.72,82.23,60.68, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T14:00:00.000000,Great Britain,Great Britain,GB,80.17,130.99,79.32,58.22,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T14:05:00.000000,Great Britain,Great Britain,GB,80.18,131.01,79.32,58.22,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T14:10:00.000000,Great Britain,Great Britain,GB,80.17,131.0,79.32,58.22,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T14:15:00.000000,Great Britain,Great Britain,GB,80.31,131.2,79.28,58.13, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T14:20:00.000000,Great Britain,Great Britain,GB,80.3,131.19,79.28,58.13,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T14:25:00.000000,Great Britain,Great Britain,GB,80.3,131.18,79.28,58.13, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T14:30:00.000000,Great Britain,Great Britain,GB,82.65,133.56,78.9,57.71, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T14:35:00.000000,Great Britain,Great Britain,GB,82.68,133.6,78.89,57.7,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T14:40:00.000000,Great Britain,Great Britain,GB,82.68,133.6,78.89,57.7,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T14:45:00.000000,Great Britain,Great Britain,GB,82.6,133.52,78.9,57.72,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T14:50:00.000000,Great Britain,Great Britain,GB,82.56,133.47,78.91,57.73, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T14:55:00.000000,Great Britain,Great Britain,GB,82.56,133.46,78.91,57.73, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T15:00:00.000000,Great Britain,Great Britain,GB,83.26,133.65,78.56,56.77, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T15:05:00.000000,Great Britain,Great Britain,GB,83.25,133.64,78.57,56.78,elexon.co.uk;  nationalgrideso.com,false,""
2025-07-06T15:10:00.000000,Great Britain,Great Britain,GB,83.25,133.63,78.57,56.78, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T15:15:00.000000,Great Britain,Great Britain,GB,83.25,133.6,78.57,56.7, nationalgrideso.com; elexon.co.uk,false,""
2025-07-06T15:20:00.000000,Great Britain,Great Britain,GB,83.25,133.59,78.57,56.7, nationalgrideso.com; elexon.co.uk,false,""
