"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"21/09/2025 13:00 - 21/09/2025 13:30","CTA|NIE","753.00","N/A"
"21/09/2025 13:30 - 21/09/2025 14:00","CTA|NIE","771.00","N/A"
"21/09/2025 14:00 - 21/09/2025 14:30","CTA|NIE","765.00","N/A"
"21/09/2025 14:30 - 21/09/2025 15:00","CTA|NIE","753.00","N/A"
"21/09/2025 15:00 - 21/09/2025 15:30","CTA|NIE","734.00","N/A"
"21/09/2025 15:30 - 21/09/2025 16:00","CTA|NIE","730.00","N/A"
"21/09/2025 16:00 - 21/09/2025 16:30","CTA|NIE","719.00","N/A"
"21/09/2025 16:30 - 21/09/2025 17:00","CTA|NIE","735.00","N/A"
"21/09/2025 17:00 - 21/09/2025 17:30","CTA|NIE","757.00","N/A"
"21/09/2025 17:30 - 21/09/2025 18:00","CTA|NIE","787.00","N/A"
"21/09/2025 18:00 - 21/09/2025 18:30","CTA|NIE","822.00","N/A"
"21/09/2025 18:30 - 21/09/2025 19:00","CTA|NIE","864.00","N/A"
"21/09/2025 19:00 - 21/09/2025 19:30","CTA|NIE","880.00","N/A"
"21/09/2025 19:30 - 21/09/2025 20:00","CTA|NIE","869.00","N/A"
"21/09/2025 20:00 - 21/09/2025 20:30","CTA|NIE","885.00","N/A"
"21/09/2025 20:30 - 21/09/2025 21:00","CTA|NIE","891.00","N/A"
"21/09/2025 21:00 - 21/09/2025 21:30","CTA|NIE","913.00","N/A"
"21/09/2025 21:30 - 21/09/2025 22:00","CTA|NIE","890.00","N/A"
"21/09/2025 22:00 - 21/09/2025 22:30","CTA|NIE","855.00","N/A"
"21/09/2025 22:30 - 21/09/2025 23:00","CTA|NIE","808.00","N/A"
"21/09/2025 23:00 - 21/09/2025 23:30","CTA|NIE","759.00","N/A"
"21/09/2025 23:30 - 22/09/2025 00:00","CTA|NIE","712.00","N/A"
"22/09/2025 00:00 - 22/09/2025 00:30","CTA|NIE","664.00","N/A"
"22/09/2025 00:30 - 22/09/2025 01:00","CTA|NIE","623.00","N/A"
"22/09/2025 01:00 - 22/09/2025 01:30","CTA|NIE","598.00","N/A"
"22/09/2025 01:30 - 22/09/2025 02:00","CTA|NIE","576.00","N/A"
"22/09/2025 02:00 - 22/09/2025 02:30","CTA|NIE","564.00","N/A"
"22/09/2025 02:30 - 22/09/2025 03:00","CTA|NIE","561.00","N/A"
"22/09/2025 03:00 - 22/09/2025 03:30","CTA|NIE","560.00","N/A"
"22/09/2025 03:30 - 22/09/2025 04:00","CTA|NIE","577.00","N/A"
"22/09/2025 04:00 - 22/09/2025 04:30","CTA|NIE","570.00","N/A"
"22/09/2025 04:30 - 22/09/2025 05:00","CTA|NIE","563.00","N/A"
"22/09/2025 05:00 - 22/09/2025 05:30","CTA|NIE","562.00","N/A"
"22/09/2025 05:30 - 22/09/2025 06:00","CTA|NIE","564.00","N/A"
"22/09/2025 06:00 - 22/09/2025 06:30","CTA|NIE","571.00","N/A"
"22/09/2025 06:30 - 22/09/2025 07:00","CTA|NIE","602.00","N/A"
"22/09/2025 07:00 - 22/09/2025 07:30","CTA|NIE","651.00","N/A"
"22/09/2025 07:30 - 22/09/2025 08:00","CTA|NIE","739.00","N/A"
"22/09/2025 08:00 - 22/09/2025 08:30","CTA|NIE","828.00","N/A"
"22/09/2025 08:30 - 22/09/2025 09:00","CTA|NIE","929.00","N/A"
"22/09/2025 09:00 - 22/09/2025 09:30","CTA|NIE","987.00","N/A"
"22/09/2025 09:30 - 22/09/2025 10:00","CTA|NIE","1010.00","N/A"
"22/09/2025 10:00 - 22/09/2025 10:30","CTA|NIE","1015.00","N/A"
"22/09/2025 10:30 - 22/09/2025 11:00","CTA|NIE","1020.00","N/A"
"22/09/2025 11:00 - 22/09/2025 11:30","CTA|NIE","1010.00","N/A"
"22/09/2025 11:30 - 22/09/2025 12:00","CTA|NIE","988.00","N/A"
"22/09/2025 12:00 - 22/09/2025 12:30","CTA|NIE","980.00","N/A"
"22/09/2025 12:30 - 22/09/2025 13:00","CTA|NIE","968.00","N/A"
"22/09/2025 13:00 - 22/09/2025 13:30","CTA|NIE","978.00","N/A"
"22/09/2025 13:30 - 22/09/2025 14:00","CTA|NIE","988.00","N/A"
"22/09/2025 14:00 - 22/09/2025 14:30","CTA|NIE","977.00","N/A"
"22/09/2025 14:30 - 22/09/2025 15:00","CTA|NIE","962.00","N/A"
"22/09/2025 15:00 - 22/09/2025 15:30","CTA|NIE","954.00","N/A"
"22/09/2025 15:30 - 22/09/2025 16:00","CTA|NIE","951.00","N/A"
"22/09/2025 16:00 - 22/09/2025 16:30","CTA|NIE","952.00","N/A"
"22/09/2025 16:30 - 22/09/2025 17:00","CTA|NIE","970.00","N/A"
"22/09/2025 17:00 - 22/09/2025 17:30","CTA|NIE","999.00","N/A"
"22/09/2025 17:30 - 22/09/2025 18:00","CTA|NIE","1045.00","N/A"
"22/09/2025 18:00 - 22/09/2025 18:30","CTA|NIE","1087.00","N/A"
"22/09/2025 18:30 - 22/09/2025 19:00","CTA|NIE","1108.00","N/A"
"22/09/2025 19:00 - 22/09/2025 19:30","CTA|NIE","1092.00","N/A"
"22/09/2025 19:30 - 22/09/2025 20:00","CTA|NIE","1063.00","N/A"
"22/09/2025 20:00 - 22/09/2025 20:30","CTA|NIE","1042.00","N/A"
"22/09/2025 20:30 - 22/09/2025 21:00","CTA|NIE","1049.00","N/A"
"22/09/2025 21:00 - 22/09/2025 21:30","CTA|NIE","1064.00","N/A"
"22/09/2025 21:30 - 22/09/2025 22:00","CTA|NIE","1041.00","N/A"
"22/09/2025 22:00 - 22/09/2025 22:30","CTA|NIE","997.00","N/A"
"22/09/2025 22:30 - 22/09/2025 23:00","CTA|NIE","941.00","N/A"
"22/09/2025 23:00 - 22/09/2025 23:30","CTA|NIE","873.00","N/A"
"22/09/2025 23:30 - 23/09/2025 00:00","CTA|NIE","817.00","N/A"
"23/09/2025 00:00 - 23/09/2025 00:30","CTA|NIE","763.00","N/A"
"23/09/2025 00:30 - 23/09/2025 01:00","CTA|NIE","723.00","N/A"
"23/09/2025 01:00 - 23/09/2025 01:30","CTA|NIE","685.00","N/A"
"23/09/2025 01:30 - 23/09/2025 02:00","CTA|NIE","664.00","N/A"
"23/09/2025 02:00 - 23/09/2025 02:30","CTA|NIE","647.00","N/A"
"23/09/2025 02:30 - 23/09/2025 03:00","CTA|NIE","636.00","N/A"
"23/09/2025 03:00 - 23/09/2025 03:30","CTA|NIE","629.00","N/A"
"23/09/2025 03:30 - 23/09/2025 04:00","CTA|NIE","648.00","N/A"
"23/09/2025 04:00 - 23/09/2025 04:30","CTA|NIE","643.00","N/A"
"23/09/2025 04:30 - 23/09/2025 05:00","CTA|NIE","635.00","N/A"
"23/09/2025 05:00 - 23/09/2025 05:30","CTA|NIE","628.00","N/A"
"23/09/2025 05:30 - 23/09/2025 06:00","CTA|NIE","627.00","N/A"
"23/09/2025 06:00 - 23/09/2025 06:30","CTA|NIE","637.00","N/A"
"23/09/2025 06:30 - 23/09/2025 07:00","CTA|NIE","656.00","N/A"
"23/09/2025 07:00 - 23/09/2025 07:30","CTA|NIE","701.00","N/A"
"23/09/2025 07:30 - 23/09/2025 08:00","CTA|NIE","786.00","N/A"
"23/09/2025 08:00 - 23/09/2025 08:30","CTA|NIE","873.00","N/A"
"23/09/2025 08:30 - 23/09/2025 09:00","CTA|NIE","980.00","N/A"
"23/09/2025 09:00 - 23/09/2025 09:30","CTA|NIE","1031.00","N/A"
"23/09/2025 09:30 - 23/09/2025 10:00","CTA|NIE","1044.00","N/A"
"23/09/2025 10:00 - 23/09/2025 10:30","CTA|NIE","1046.00","N/A"
"23/09/2025 10:30 - 23/09/2025 11:00","CTA|NIE","1036.00","N/A"
"23/09/2025 11:00 - 23/09/2025 11:30","CTA|NIE","1015.00","N/A"
"23/09/2025 11:30 - 23/09/2025 12:00","CTA|NIE","991.00","N/A"
"23/09/2025 12:00 - 23/09/2025 12:30","CTA|NIE","983.00","N/A"
"23/09/2025 12:30 - 23/09/2025 13:00","CTA|NIE","978.00","N/A"
"23/09/2025 13:00 - 23/09/2025 13:30","CTA|NIE","980.00","N/A"
"23/09/2025 13:30 - 23/09/2025 14:00","CTA|NIE","977.00","N/A"
"23/09/2025 14:00 - 23/09/2025 14:30","CTA|NIE","969.00","N/A"
"23/09/2025 14:30 - 23/09/2025 15:00","CTA|NIE","929.00","N/A"
"23/09/2025 15:00 - 23/09/2025 15:30","CTA|NIE","928.00","N/A"
"23/09/2025 15:30 - 23/09/2025 16:00","CTA|NIE","925.00","N/A"
"23/09/2025 16:00 - 23/09/2025 16:30","CTA|NIE","919.00","N/A"
"23/09/2025 16:30 - 23/09/2025 17:00","CTA|NIE","938.00","N/A"
"23/09/2025 17:00 - 23/09/2025 17:30","CTA|NIE","951.00","N/A"
"23/09/2025 17:30 - 23/09/2025 18:00","CTA|NIE","997.00","N/A"
"23/09/2025 18:00 - 23/09/2025 18:30","CTA|NIE","1036.00","N/A"
"23/09/2025 18:30 - 23/09/2025 19:00","CTA|NIE","1063.00","N/A"
"23/09/2025 19:00 - 23/09/2025 19:30","CTA|NIE","1056.00","N/A"
"23/09/2025 19:30 - 23/09/2025 20:00","CTA|NIE","1029.00","N/A"
"23/09/2025 20:00 - 23/09/2025 20:30","CTA|NIE","1022.00","N/A"
"23/09/2025 20:30 - 23/09/2025 21:00","CTA|NIE","1048.00","N/A"
"23/09/2025 21:00 - 23/09/2025 21:30","CTA|NIE","1059.00","N/A"
"23/09/2025 21:30 - 23/09/2025 22:00","CTA|NIE","1029.00","N/A"
"23/09/2025 22:00 - 23/09/2025 22:30","CTA|NIE","985.00","N/A"
"23/09/2025 22:30 - 23/09/2025 23:00","CTA|NIE","922.00","N/A"
"23/09/2025 23:00 - 23/09/2025 23:30","CTA|NIE","873.00","N/A"
"23/09/2025 23:30 - 24/09/2025 00:00","CTA|NIE","805.00","N/A"
"24/09/2025 00:00 - 24/09/2025 00:30","CTA|NIE","745.00","N/A"
"24/09/2025 00:30 - 24/09/2025 01:00","CTA|NIE","701.00","N/A"
"24/09/2025 01:00 - 24/09/2025 01:30","CTA|NIE","667.00","775.56"
"24/09/2025 01:30 - 24/09/2025 02:00","CTA|NIE","638.00","713.29"
"24/09/2025 02:00 - 24/09/2025 02:30","CTA|NIE","623.00","663.88"
"24/09/2025 02:30 - 24/09/2025 03:00","CTA|NIE","618.00","615.10"
"24/09/2025 03:00 - 24/09/2025 03:30","CTA|NIE","608.00","589.85"
"24/09/2025 03:30 - 24/09/2025 04:00","CTA|NIE","628.00","590.53"
"24/09/2025 04:00 - 24/09/2025 04:30","CTA|NIE","623.00","581.13"
"24/09/2025 04:30 - 24/09/2025 05:00","CTA|NIE","615.00","568.82"
"24/09/2025 05:00 - 24/09/2025 05:30","CTA|NIE","612.00","588.31"
"24/09/2025 05:30 - 24/09/2025 06:00","CTA|NIE","613.00","579.79"
"24/09/2025 06:00 - 24/09/2025 06:30","CTA|NIE","622.00","573.80"
"24/09/2025 06:30 - 24/09/2025 07:00","CTA|NIE","638.00","569.48"
"24/09/2025 07:00 - 24/09/2025 07:30","CTA|NIE","683.00","575.39"
"24/09/2025 07:30 - 24/09/2025 08:00","CTA|NIE","770.00","584.99"
"24/09/2025 08:00 - 24/09/2025 08:30","CTA|NIE","855.00","611.64"
"24/09/2025 08:30 - 24/09/2025 09:00","CTA|NIE","958.00","651.24"
"24/09/2025 09:00 - 24/09/2025 09:30","CTA|NIE","1010.00","732.50"
"24/09/2025 09:30 - 24/09/2025 10:00","CTA|NIE","1028.00","814.80"
"24/09/2025 10:00 - 24/09/2025 10:30","CTA|NIE","1033.00","922.83"
"24/09/2025 10:30 - 24/09/2025 11:00","CTA|NIE","1033.00","985.28"
"24/09/2025 11:00 - 24/09/2025 11:30","CTA|NIE","1007.00","1004.71"
"24/09/2025 11:30 - 24/09/2025 12:00","CTA|NIE","978.00","1006.17"
"24/09/2025 12:00 - 24/09/2025 12:30","CTA|NIE","979.00","1010.84"
"24/09/2025 12:30 - 24/09/2025 13:00","CTA|NIE","987.00","970.35"
"24/09/2025 13:00 - 24/09/2025 13:30","CTA|NIE","984.00","959.76"
"24/09/2025 13:30 - 24/09/2025 14:00","CTA|NIE","985.00","967.17"
"24/09/2025 14:00 - 24/09/2025 14:30","CTA|NIE","962.00","957.63"
"24/09/2025 14:30 - 24/09/2025 15:00","CTA|NIE","955.00","934.58"
"24/09/2025 15:00 - 24/09/2025 15:30","CTA|NIE","918.00","931.78"
"24/09/2025 15:30 - 24/09/2025 16:00","CTA|NIE","915.00","928.10"
"24/09/2025 16:00 - 24/09/2025 16:30","CTA|NIE","900.00","909.90"
"24/09/2025 16:30 - 24/09/2025 17:00","CTA|NIE","910.00","908.17"
"24/09/2025 17:00 - 24/09/2025 17:30","CTA|NIE","924.00","910.32"
"24/09/2025 17:30 - 24/09/2025 18:00","CTA|NIE","964.00","893.03"
"24/09/2025 18:00 - 24/09/2025 18:30","CTA|NIE","1008.00","910.09"
"24/09/2025 18:30 - 24/09/2025 19:00","CTA|NIE","1032.00","940.02"
"24/09/2025 19:00 - 24/09/2025 19:30","CTA|NIE","1026.00","984.01"
"24/09/2025 19:30 - 24/09/2025 20:00","CTA|NIE","1005.00","1031.24"
"24/09/2025 20:00 - 24/09/2025 20:30","CTA|NIE","984.00","1048.58"
"24/09/2025 20:30 - 24/09/2025 21:00","CTA|NIE","1017.00","1023.57"
"24/09/2025 21:00 - 24/09/2025 21:30","CTA|NIE","1023.00","997.87"
"24/09/2025 21:30 - 24/09/2025 22:00","CTA|NIE","994.00","983.31"
"24/09/2025 22:00 - 24/09/2025 22:30","CTA|NIE","958.00","983.65"
"24/09/2025 22:30 - 24/09/2025 23:00","CTA|NIE","903.00","989.31"
"24/09/2025 23:00 - 24/09/2025 23:30","CTA|NIE","836.00","968.74"
"24/09/2025 23:30 - 25/09/2025 00:00","CTA|NIE","785.00","923.58"
"25/09/2025 00:00 - 25/09/2025 00:30","CTA|NIE","716.00","870.97"
"25/09/2025 00:30 - 25/09/2025 01:00","CTA|NIE","671.00","832.24"
"25/09/2025 01:00 - 25/09/2025 01:30","CTA|NIE","625.00","N/A"
"25/09/2025 01:30 - 25/09/2025 02:00","CTA|NIE","601.00","N/A"
"25/09/2025 02:00 - 25/09/2025 02:30","CTA|NIE","592.00","N/A"
"25/09/2025 02:30 - 25/09/2025 03:00","CTA|NIE","584.00","N/A"
"25/09/2025 03:00 - 25/09/2025 03:30","CTA|NIE","577.00","N/A"
"25/09/2025 03:30 - 25/09/2025 04:00","CTA|NIE","594.00","N/A"
"25/09/2025 04:00 - 25/09/2025 04:30","CTA|NIE","586.00","N/A"
"25/09/2025 04:30 - 25/09/2025 05:00","CTA|NIE","587.00","N/A"
"25/09/2025 05:00 - 25/09/2025 05:30","CTA|NIE","587.00","N/A"
"25/09/2025 05:30 - 25/09/2025 06:00","CTA|NIE","577.00","N/A"
"25/09/2025 06:00 - 25/09/2025 06:30","CTA|NIE","576.00","N/A"
"25/09/2025 06:30 - 25/09/2025 07:00","CTA|NIE","597.00","N/A"
"25/09/2025 07:00 - 25/09/2025 07:30","CTA|NIE","653.00","N/A"
"25/09/2025 07:30 - 25/09/2025 08:00","CTA|NIE","735.00","N/A"
"25/09/2025 08:00 - 25/09/2025 08:30","CTA|NIE","820.00","N/A"
"25/09/2025 08:30 - 25/09/2025 09:00","CTA|NIE","933.00","N/A"
"25/09/2025 09:00 - 25/09/2025 09:30","CTA|NIE","979.00","N/A"
"25/09/2025 09:30 - 25/09/2025 10:00","CTA|NIE","990.00","N/A"
"25/09/2025 10:00 - 25/09/2025 10:30","CTA|NIE","981.00","N/A"
"25/09/2025 10:30 - 25/09/2025 11:00","CTA|NIE","984.00","N/A"
"25/09/2025 11:00 - 25/09/2025 11:30","CTA|NIE","962.00","N/A"
"25/09/2025 11:30 - 25/09/2025 12:00","CTA|NIE","931.00","N/A"
"25/09/2025 12:00 - 25/09/2025 12:30","CTA|NIE","917.00","N/A"
"25/09/2025 12:30 - 25/09/2025 13:00","CTA|NIE","922.00","N/A"
"25/09/2025 13:00 - 25/09/2025 13:30","CTA|NIE","920.00","N/A"
"25/09/2025 13:30 - 25/09/2025 14:00","CTA|NIE","919.00","N/A"
"25/09/2025 14:00 - 25/09/2025 14:30","CTA|NIE","889.00","N/A"
"25/09/2025 14:30 - 25/09/2025 15:00","CTA|NIE","852.00","N/A"
"25/09/2025 15:00 - 25/09/2025 15:30","CTA|NIE","831.00","N/A"
"25/09/2025 15:30 - 25/09/2025 16:00","CTA|NIE","833.00","N/A"
"25/09/2025 16:00 - 25/09/2025 16:30","CTA|NIE","819.00","N/A"
"25/09/2025 16:30 - 25/09/2025 17:00","CTA|NIE","834.00","N/A"
"25/09/2025 17:00 - 25/09/2025 17:30","CTA|NIE","858.00","N/A"
"25/09/2025 17:30 - 25/09/2025 18:00","CTA|NIE","895.00","N/A"
"25/09/2025 18:00 - 25/09/2025 18:30","CTA|NIE","937.00","N/A"
"25/09/2025 18:30 - 25/09/2025 19:00","CTA|NIE","966.00","N/A"
"25/09/2025 19:00 - 25/09/2025 19:30","CTA|NIE","975.00","N/A"
"25/09/2025 19:30 - 25/09/2025 20:00","CTA|NIE","975.00","N/A"
"25/09/2025 20:00 - 25/09/2025 20:30","CTA|NIE","965.00","N/A"
"25/09/2025 20:30 - 25/09/2025 21:00","CTA|NIE","992.00","N/A"
"25/09/2025 21:00 - 25/09/2025 21:30","CTA|NIE","996.00","N/A"
"25/09/2025 21:30 - 25/09/2025 22:00","CTA|NIE","981.00","N/A"
"25/09/2025 22:00 - 25/09/2025 22:30","CTA|NIE","934.00","N/A"
"25/09/2025 22:30 - 25/09/2025 23:00","CTA|NIE","877.00","N/A"
"25/09/2025 23:00 - 25/09/2025 23:30","CTA|NIE","823.00","N/A"
"25/09/2025 23:30 - 26/09/2025 00:00","CTA|NIE","771.00","N/A"
"26/09/2025 00:00 - 26/09/2025 00:30","CTA|NIE","704.00","N/A"
"26/09/2025 00:30 - 26/09/2025 01:00","CTA|NIE","653.00","N/A"
"26/09/2025 01:00 - 26/09/2025 01:30","CTA|NIE","622.00","N/A"
"26/09/2025 01:30 - 26/09/2025 02:00","CTA|NIE","597.00","N/A"
"26/09/2025 02:00 - 26/09/2025 02:30","CTA|NIE","591.00","N/A"
"26/09/2025 02:30 - 26/09/2025 03:00","CTA|NIE","572.00","N/A"
"26/09/2025 03:00 - 26/09/2025 03:30","CTA|NIE","562.00","N/A"
"26/09/2025 03:30 - 26/09/2025 04:00","CTA|NIE","580.00","N/A"
"26/09/2025 04:00 - 26/09/2025 04:30","CTA|NIE","568.00","N/A"
"26/09/2025 04:30 - 26/09/2025 05:00","CTA|NIE","570.00","N/A"
"26/09/2025 05:00 - 26/09/2025 05:30","CTA|NIE","565.00","N/A"
"26/09/2025 05:30 - 26/09/2025 06:00","CTA|NIE","559.00","N/A"
"26/09/2025 06:00 - 26/09/2025 06:30","CTA|NIE","563.00","N/A"
"26/09/2025 06:30 - 26/09/2025 07:00","CTA|NIE","588.00","N/A"
"26/09/2025 07:00 - 26/09/2025 07:30","CTA|NIE","638.00","N/A"
"26/09/2025 07:30 - 26/09/2025 08:00","CTA|NIE","708.00","N/A"
"26/09/2025 08:00 - 26/09/2025 08:30","CTA|NIE","787.00","N/A"
"26/09/2025 08:30 - 26/09/2025 09:00","CTA|NIE","882.00","N/A"
"26/09/2025 09:00 - 26/09/2025 09:30","CTA|NIE","918.00","N/A"
"26/09/2025 09:30 - 26/09/2025 10:00","CTA|NIE","936.00","N/A"
"26/09/2025 10:00 - 26/09/2025 10:30","CTA|NIE","936.00","N/A"
"26/09/2025 10:30 - 26/09/2025 11:00","CTA|NIE","934.00","N/A"
"26/09/2025 11:00 - 26/09/2025 11:30","CTA|NIE","902.00","N/A"
"26/09/2025 11:30 - 26/09/2025 12:00","CTA|NIE","889.00","N/A"
"26/09/2025 12:00 - 26/09/2025 12:30","CTA|NIE","887.00","N/A"
"26/09/2025 12:30 - 26/09/2025 13:00","CTA|NIE","874.00","N/A"
"26/09/2025 13:00 - 26/09/2025 13:30","CTA|NIE","863.00","N/A"
"26/09/2025 13:30 - 26/09/2025 14:00","CTA|NIE","858.00","N/A"
"26/09/2025 14:00 - 26/09/2025 14:30","CTA|NIE","835.00","N/A"
"26/09/2025 14:30 - 26/09/2025 15:00","CTA|NIE","809.00","N/A"
"26/09/2025 15:00 - 26/09/2025 15:30","CTA|NIE","774.00","N/A"
"26/09/2025 15:30 - 26/09/2025 16:00","CTA|NIE","762.00","N/A"
"26/09/2025 16:00 - 26/09/2025 16:30","CTA|NIE","751.00","N/A"
"26/09/2025 16:30 - 26/09/2025 17:00","CTA|NIE","751.00","N/A"
"26/09/2025 17:00 - 26/09/2025 17:30","CTA|NIE","777.00","N/A"
"26/09/2025 17:30 - 26/09/2025 18:00","CTA|NIE","815.00","N/A"
"26/09/2025 18:00 - 26/09/2025 18:30","CTA|NIE","866.00","N/A"
"26/09/2025 18:30 - 26/09/2025 19:00","CTA|NIE","902.00","N/A"
"26/09/2025 19:00 - 26/09/2025 19:30","CTA|NIE","900.00","N/A"
"26/09/2025 19:30 - 26/09/2025 20:00","CTA|NIE","885.00","N/A"
"26/09/2025 20:00 - 26/09/2025 20:30","CTA|NIE","888.00","N/A"
"26/09/2025 20:30 - 26/09/2025 21:00","CTA|NIE","917.00","N/A"
"26/09/2025 21:00 - 26/09/2025 21:30","CTA|NIE","917.00","N/A"
"26/09/2025 21:30 - 26/09/2025 22:00","CTA|NIE","881.00","N/A"
"26/09/2025 22:00 - 26/09/2025 22:30","CTA|NIE","841.00","N/A"
"26/09/2025 22:30 - 26/09/2025 23:00","CTA|NIE","807.00","N/A"
"26/09/2025 23:00 - 26/09/2025 23:30","CTA|NIE","759.00","N/A"
"26/09/2025 23:30 - 27/09/2025 00:00","CTA|NIE","708.00","N/A"
"27/09/2025 00:00 - 27/09/2025 00:30","CTA|NIE","669.00","N/A"
"27/09/2025 00:30 - 27/09/2025 01:00","CTA|NIE","623.00","N/A"
"27/09/2025 01:00 - 27/09/2025 01:30","CTA|NIE","586.00","N/A"
"27/09/2025 01:30 - 27/09/2025 02:00","CTA|NIE","554.00","N/A"
"27/09/2025 02:00 - 27/09/2025 02:30","CTA|NIE","533.00","N/A"
"27/09/2025 02:30 - 27/09/2025 03:00","CTA|NIE","515.00","N/A"
"27/09/2025 03:00 - 27/09/2025 03:30","CTA|NIE","513.00","N/A"
"27/09/2025 03:30 - 27/09/2025 04:00","CTA|NIE","524.00","N/A"
"27/09/2025 04:00 - 27/09/2025 04:30","CTA|NIE","505.00","N/A"
"27/09/2025 04:30 - 27/09/2025 05:00","CTA|NIE","483.00","N/A"
"27/09/2025 05:00 - 27/09/2025 05:30","CTA|NIE","480.00","N/A"
"27/09/2025 05:30 - 27/09/2025 06:00","CTA|NIE","477.00","N/A"
"27/09/2025 06:00 - 27/09/2025 06:30","CTA|NIE","470.00","N/A"
"27/09/2025 06:30 - 27/09/2025 07:00","CTA|NIE","471.00","N/A"
"27/09/2025 07:00 - 27/09/2025 07:30","CTA|NIE","491.00","N/A"
"27/09/2025 07:30 - 27/09/2025 08:00","CTA|NIE","526.00","N/A"
"27/09/2025 08:00 - 27/09/2025 08:30","CTA|NIE","561.00","N/A"
"27/09/2025 08:30 - 27/09/2025 09:00","CTA|NIE","624.00","N/A"
"27/09/2025 09:00 - 27/09/2025 09:30","CTA|NIE","674.00","N/A"
"27/09/2025 09:30 - 27/09/2025 10:00","CTA|NIE","732.00","N/A"
"27/09/2025 10:00 - 27/09/2025 10:30","CTA|NIE","787.00","N/A"
"27/09/2025 10:30 - 27/09/2025 11:00","CTA|NIE","837.00","N/A"
"27/09/2025 11:00 - 27/09/2025 11:30","CTA|NIE","858.00","N/A"
"27/09/2025 11:30 - 27/09/2025 12:00","CTA|NIE","882.00","N/A"
"27/09/2025 12:00 - 27/09/2025 12:30","CTA|NIE","898.00","N/A"
"27/09/2025 12:30 - 27/09/2025 13:00","CTA|NIE","900.00","N/A"
"27/09/2025 13:00 - 27/09/2025 13:30","CTA|NIE","906.00","N/A"
"27/09/2025 13:30 - 27/09/2025 14:00","CTA|NIE","912.00","N/A"
"27/09/2025 14:00 - 27/09/2025 14:30","CTA|NIE","906.00","N/A"
"27/09/2025 14:30 - 27/09/2025 15:00","CTA|NIE","894.00","N/A"
"27/09/2025 15:00 - 27/09/2025 15:30","CTA|NIE","866.00","N/A"
"27/09/2025 15:30 - 27/09/2025 16:00","CTA|NIE","850.00","N/A"
"27/09/2025 16:00 - 27/09/2025 16:30","CTA|NIE","845.00","N/A"
"27/09/2025 16:30 - 27/09/2025 17:00","CTA|NIE","841.00","N/A"
"27/09/2025 17:00 - 27/09/2025 17:30","CTA|NIE","844.00","N/A"
"27/09/2025 17:30 - 27/09/2025 18:00","CTA|NIE","853.00","N/A"
"27/09/2025 18:00 - 27/09/2025 18:30","CTA|NIE","888.00","N/A"
"27/09/2025 18:30 - 27/09/2025 19:00","CTA|NIE","931.00","N/A"
"27/09/2025 19:00 - 27/09/2025 19:30","CTA|NIE","934.00","N/A"
"27/09/2025 19:30 - 27/09/2025 20:00","CTA|NIE","919.00","N/A"
"27/09/2025 20:00 - 27/09/2025 20:30","CTA|NIE","908.00","N/A"
"27/09/2025 20:30 - 27/09/2025 21:00","CTA|NIE","924.00","N/A"
"27/09/2025 21:00 - 27/09/2025 21:30","CTA|NIE","907.00","N/A"
"27/09/2025 21:30 - 27/09/2025 22:00","CTA|NIE","870.00","N/A"
"27/09/2025 22:00 - 27/09/2025 22:30","CTA|NIE","838.00","N/A"
"27/09/2025 22:30 - 27/09/2025 23:00","CTA|NIE","804.00","N/A"
"27/09/2025 23:00 - 27/09/2025 23:30","CTA|NIE","770.00","N/A"
"27/09/2025 23:30 - 28/09/2025 00:00","CTA|NIE","731.00","N/A"
"28/09/2025 00:00 - 28/09/2025 00:30","CTA|NIE","693.00","N/A"
"28/09/2025 00:30 - 28/09/2025 01:00","CTA|NIE","658.00","N/A"
"28/09/2025 01:00 - 28/09/2025 01:30","CTA|NIE","623.00","N/A"
"28/09/2025 01:30 - 28/09/2025 02:00","CTA|NIE","599.00","N/A"
"28/09/2025 02:00 - 28/09/2025 02:30","CTA|NIE","580.00","N/A"
"28/09/2025 02:30 - 28/09/2025 03:00","CTA|NIE","567.00","N/A"
"28/09/2025 03:00 - 28/09/2025 03:30","CTA|NIE","558.00","N/A"
"28/09/2025 03:30 - 28/09/2025 04:00","CTA|NIE","574.00","N/A"
"28/09/2025 04:00 - 28/09/2025 04:30","CTA|NIE","557.00","N/A"
"28/09/2025 04:30 - 28/09/2025 05:00","CTA|NIE","549.00","N/A"
"28/09/2025 05:00 - 28/09/2025 05:30","CTA|NIE","541.00","N/A"
"28/09/2025 05:30 - 28/09/2025 06:00","CTA|NIE","538.00","N/A"
"28/09/2025 06:00 - 28/09/2025 06:30","CTA|NIE","537.00","N/A"
"28/09/2025 06:30 - 28/09/2025 07:00","CTA|NIE","545.00","N/A"
"28/09/2025 07:00 - 28/09/2025 07:30","CTA|NIE","558.00","N/A"
"28/09/2025 07:30 - 28/09/2025 08:00","CTA|NIE","585.00","N/A"
"28/09/2025 08:00 - 28/09/2025 08:30","CTA|NIE","608.00","N/A"
"28/09/2025 08:30 - 28/09/2025 09:00","CTA|NIE","633.00","N/A"
"28/09/2025 09:00 - 28/09/2025 09:30","CTA|NIE","670.00","N/A"
"28/09/2025 09:30 - 28/09/2025 10:00","CTA|NIE","719.00","N/A"
"28/09/2025 10:00 - 28/09/2025 10:30","CTA|NIE","762.00","N/A"
